segment_id	seek	segment_start	segment_end	segment_text	tokens	temperature	avg_logprob	compression_ratio	no_speech_prob	segment_confidence	word_text	word_start	word_end	word_confidence
97	45748	471.14	479.02	 Det som jag har ett till på här är att han inte skrivit någonting om sina betyg.	[51064, 4237, 3307, 6368, 2233, 5431, 4288, 4170, 6533, 3775, 951, 7276, 2830, 1110, 470, 10398, 43998, 3406, 43400, 778, 18103, 13, 51464]	0.0	-0.4089705559515184	1.0333333333333334	0.11990921199321747	0.705	skrivit	474.9	477.0	0.741
97	45748	471.14	479.02	 Det som jag har ett till på här är att han inte skrivit någonting om sina betyg.	[51064, 4237, 3307, 6368, 2233, 5431, 4288, 4170, 6533, 3775, 951, 7276, 2830, 1110, 470, 10398, 43998, 3406, 43400, 778, 18103, 13, 51464]	0.0	-0.4089705559515184	1.0333333333333334	0.11990921199321747	0.705	någonting	477.0	477.24	0.47
97	45748	471.14	479.02	 Det som jag har ett till på här är att han inte skrivit någonting om sina betyg.	[51064, 4237, 3307, 6368, 2233, 5431, 4288, 4170, 6533, 3775, 951, 7276, 2830, 1110, 470, 10398, 43998, 3406, 43400, 778, 18103, 13, 51464]	0.0	-0.4089705559515184	1.0333333333333334	0.11990921199321747	0.705	om	477.24	477.46	0.885
97	45748	471.14	479.02	 Det som jag har ett till på här är att han inte skrivit någonting om sina betyg.	[51064, 4237, 3307, 6368, 2233, 5431, 4288, 4170, 6533, 3775, 951, 7276, 2830, 1110, 470, 10398, 43998, 3406, 43400, 778, 18103, 13, 51464]	0.0	-0.4089705559515184	1.0333333333333334	0.11990921199321747	0.705	sina	477.46	477.7	0.849
97	45748	471.14	479.02	 Det som jag har ett till på här är att han inte skrivit någonting om sina betyg.	[51064, 4237, 3307, 6368, 2233, 5431, 4288, 4170, 6533, 3775, 951, 7276, 2830, 1110, 470, 10398, 43998, 3406, 43400, 778, 18103, 13, 51464]	0.0	-0.4089705559515184	1.0333333333333334	0.11990921199321747	0.705	betyg.	477.7	479.02	0.892
98	47948	479.48	487.58	 Men sen också en ekonometrisk uppgång på en ny index av välfärd.	[50364, 6685, 3151, 13312, 465, 13359, 266, 649, 81, 7797, 11775, 70, 16906, 4170, 465, 18052, 8186, 1305, 22974, 69, 2713, 67, 13, 50764]	0.0	-0.32568220055621605	1.5921052631578947	0.02561694197356701	0.515	Men	479.48	479.98	0.688
98	47948	479.48	487.58	 Men sen också en ekonometrisk uppgång på en ny index av välfärd.	[50364, 6685, 3151, 13312, 465, 13359, 266, 649, 81, 7797, 11775, 70, 16906, 4170, 465, 18052, 8186, 1305, 22974, 69, 2713, 67, 13, 50764]	0.0	-0.32568220055621605	1.5921052631578947	0.02561694197356701	0.515	sen	479.98	480.2	0.461
98	47948	479.48	487.58	 Men sen också en ekonometrisk uppgång på en ny index av välfärd.	[50364, 6685, 3151, 13312, 465, 13359, 266, 649, 81, 7797, 11775, 70, 16906, 4170, 465, 18052, 8186, 1305, 22974, 69, 2713, 67, 13, 50764]	0.0	-0.32568220055621605	1.5921052631578947	0.02561694197356701	0.515	också	480.2	480.54	0.786
98	47948	479.48	487.58	 Men sen också en ekonometrisk uppgång på en ny index av välfärd.	[50364, 6685, 3151, 13312, 465, 13359, 266, 649, 81, 7797, 11775, 70, 16906, 4170, 465, 18052, 8186, 1305, 22974, 69, 2713, 67, 13, 50764]	0.0	-0.32568220055621605	1.5921052631578947	0.02561694197356701	0.515	en	480.54	482.68	0.241
98	47948	479.48	487.58	 Men sen också en ekonometrisk uppgång på en ny index av välfärd.	[50364, 6685, 3151, 13312, 465, 13359, 266, 649, 81, 7797, 11775, 70, 16906, 4170, 465, 18052, 8186, 1305, 22974, 69, 2713, 67, 13, 50764]	0.0	-0.32568220055621605	1.5921052631578947	0.02561694197356701	0.515	ekonometrisk	482.68	485.04	0.602
98	47948	479.48	487.58	 Men sen också en ekonometrisk uppgång på en ny index av välfärd.	[50364, 6685, 3151, 13312, 465, 13359, 266, 649, 81, 7797, 11775, 70, 16906, 4170, 465, 18052, 8186, 1305, 22974, 69, 2713, 67, 13, 50764]	0.0	-0.32568220055621605	1.5921052631578947	0.02561694197356701	0.515	uppgång	485.04	485.58	0.365
98	47948	479.48	487.58	 Men sen också en ekonometrisk uppgång på en ny index av välfärd.	[50364, 6685, 3151, 13312, 465, 13359, 266, 649, 81, 7797, 11775, 70, 16906, 4170, 465, 18052, 8186, 1305, 22974, 69, 2713, 67, 13, 50764]	0.0	-0.32568220055621605	1.5921052631578947	0.02561694197356701	0.515	på	485.58	485.72	0.362
98	47948	479.48	487.58	 Men sen också en ekonometrisk uppgång på en ny index av välfärd.	[50364, 6685, 3151, 13312, 465, 13359, 266, 649, 81, 7797, 11775, 70, 16906, 4170, 465, 18052, 8186, 1305, 22974, 69, 2713, 67, 13, 50764]	0.0	-0.32568220055621605	1.5921052631578947	0.02561694197356701	0.515	en	485.72	485.86	0.481
98	47948	479.48	487.58	 Men sen också en ekonometrisk uppgång på en ny index av välfärd.	[50364, 6685, 3151, 13312, 465, 13359, 266, 649, 81, 7797, 11775, 70, 16906, 4170, 465, 18052, 8186, 1305, 22974, 69, 2713, 67, 13, 50764]	0.0	-0.32568220055621605	1.5921052631578947	0.02561694197356701	0.515	ny	485.86	486.08	0.765
98	47948	479.48	487.58	 Men sen också en ekonometrisk uppgång på en ny index av välfärd.	[50364, 6685, 3151, 13312, 465, 13359, 266, 649, 81, 7797, 11775, 70, 16906, 4170, 465, 18052, 8186, 1305, 22974, 69, 2713, 67, 13, 50764]	0.0	-0.32568220055621605	1.5921052631578947	0.02561694197356701	0.515	index	486.08	486.8	0.189
98	47948	479.48	487.58	 Men sen också en ekonometrisk uppgång på en ny index av välfärd.	[50364, 6685, 3151, 13312, 465, 13359, 266, 649, 81, 7797, 11775, 70, 16906, 4170, 465, 18052, 8186, 1305, 22974, 69, 2713, 67, 13, 50764]	0.0	-0.32568220055621605	1.5921052631578947	0.02561694197356701	0.515	av	486.8	487.0	0.453
98	47948	479.48	487.58	 Men sen också en ekonometrisk uppgång på en ny index av välfärd.	[50364, 6685, 3151, 13312, 465, 13359, 266, 649, 81, 7797, 11775, 70, 16906, 4170, 465, 18052, 8186, 1305, 22974, 69, 2713, 67, 13, 50764]	0.0	-0.32568220055621605	1.5921052631578947	0.02561694197356701	0.515	välfärd.	487.0	487.58	0.765
99	47948	487.58	491.94	 Det är så långt ifrån vår business och vad man då eventuellt tycker är intressant.	[50764, 4237, 3775, 4719, 39756, 83, 498, 43178, 26477, 1606, 3795, 16684, 587, 13762, 2280, 13789, 83, 31053, 3775, 560, 735, 394, 13, 50964]	0.0	-0.32568220055621605	1.5921052631578947	0.02561694197356701	0.789	Det	487.58	488.0	0.681
99	47948	487.58	491.94	 Det är så långt ifrån vår business och vad man då eventuellt tycker är intressant.	[50764, 4237, 3775, 4719, 39756, 83, 498, 43178, 26477, 1606, 3795, 16684, 587, 13762, 2280, 13789, 83, 31053, 3775, 560, 735, 394, 13, 50964]	0.0	-0.32568220055621605	1.5921052631578947	0.02561694197356701	0.789	är	488.0	488.14	0.813
99	47948	487.58	491.94	 Det är så långt ifrån vår business och vad man då eventuellt tycker är intressant.	[50764, 4237, 3775, 4719, 39756, 83, 498, 43178, 26477, 1606, 3795, 16684, 587, 13762, 2280, 13789, 83, 31053, 3775, 560, 735, 394, 13, 50964]	0.0	-0.32568220055621605	1.5921052631578947	0.02561694197356701	0.789	så	488.14	488.3	0.785
99	47948	487.58	491.94	 Det är så långt ifrån vår business och vad man då eventuellt tycker är intressant.	[50764, 4237, 3775, 4719, 39756, 83, 498, 43178, 26477, 1606, 3795, 16684, 587, 13762, 2280, 13789, 83, 31053, 3775, 560, 735, 394, 13, 50964]	0.0	-0.32568220055621605	1.5921052631578947	0.02561694197356701	0.789	långt	488.3	488.84	0.816
99	47948	487.58	491.94	 Det är så långt ifrån vår business och vad man då eventuellt tycker är intressant.	[50764, 4237, 3775, 4719, 39756, 83, 498, 43178, 26477, 1606, 3795, 16684, 587, 13762, 2280, 13789, 83, 31053, 3775, 560, 735, 394, 13, 50964]	0.0	-0.32568220055621605	1.5921052631578947	0.02561694197356701	0.789	ifrån	488.84	489.3	0.855
99	47948	487.58	491.94	 Det är så långt ifrån vår business och vad man då eventuellt tycker är intressant.	[50764, 4237, 3775, 4719, 39756, 83, 498, 43178, 26477, 1606, 3795, 16684, 587, 13762, 2280, 13789, 83, 31053, 3775, 560, 735, 394, 13, 50964]	0.0	-0.32568220055621605	1.5921052631578947	0.02561694197356701	0.789	vår	489.3	489.68	0.733
99	47948	487.58	491.94	 Det är så långt ifrån vår business och vad man då eventuellt tycker är intressant.	[50764, 4237, 3775, 4719, 39756, 83, 498, 43178, 26477, 1606, 3795, 16684, 587, 13762, 2280, 13789, 83, 31053, 3775, 560, 735, 394, 13, 50964]	0.0	-0.32568220055621605	1.5921052631578947	0.02561694197356701	0.789	business	489.68	490.1	0.356
99	47948	487.58	491.94	 Det är så långt ifrån vår business och vad man då eventuellt tycker är intressant.	[50764, 4237, 3775, 4719, 39756, 83, 498, 43178, 26477, 1606, 3795, 16684, 587, 13762, 2280, 13789, 83, 31053, 3775, 560, 735, 394, 13, 50964]	0.0	-0.32568220055621605	1.5921052631578947	0.02561694197356701	0.789	och	490.1	490.3	0.679
99	47948	487.58	491.94	 Det är så långt ifrån vår business och vad man då eventuellt tycker är intressant.	[50764, 4237, 3775, 4719, 39756, 83, 498, 43178, 26477, 1606, 3795, 16684, 587, 13762, 2280, 13789, 83, 31053, 3775, 560, 735, 394, 13, 50964]	0.0	-0.32568220055621605	1.5921052631578947	0.02561694197356701	0.789	vad	490.3	490.4	0.901
99	47948	487.58	491.94	 Det är så långt ifrån vår business och vad man då eventuellt tycker är intressant.	[50764, 4237, 3775, 4719, 39756, 83, 498, 43178, 26477, 1606, 3795, 16684, 587, 13762, 2280, 13789, 83, 31053, 3775, 560, 735, 394, 13, 50964]	0.0	-0.32568220055621605	1.5921052631578947	0.02561694197356701	0.789	man	490.4	490.58	0.91
99	47948	487.58	491.94	 Det är så långt ifrån vår business och vad man då eventuellt tycker är intressant.	[50764, 4237, 3775, 4719, 39756, 83, 498, 43178, 26477, 1606, 3795, 16684, 587, 13762, 2280, 13789, 83, 31053, 3775, 560, 735, 394, 13, 50964]	0.0	-0.32568220055621605	1.5921052631578947	0.02561694197356701	0.789	då	490.58	490.7	0.588
99	47948	487.58	491.94	 Det är så långt ifrån vår business och vad man då eventuellt tycker är intressant.	[50764, 4237, 3775, 4719, 39756, 83, 498, 43178, 26477, 1606, 3795, 16684, 587, 13762, 2280, 13789, 83, 31053, 3775, 560, 735, 394, 13, 50964]	0.0	-0.32568220055621605	1.5921052631578947	0.02561694197356701	0.789	eventuellt	490.7	491.1	0.864
99	47948	487.58	491.94	 Det är så långt ifrån vår business och vad man då eventuellt tycker är intressant.	[50764, 4237, 3775, 4719, 39756, 83, 498, 43178, 26477, 1606, 3795, 16684, 587, 13762, 2280, 13789, 83, 31053, 3775, 560, 735, 394, 13, 50964]	0.0	-0.32568220055621605	1.5921052631578947	0.02561694197356701	0.789	tycker	491.1	491.26	0.825
99	47948	487.58	491.94	 Det är så långt ifrån vår business och vad man då eventuellt tycker är intressant.	[50764, 4237, 3775, 4719, 39756, 83, 498, 43178, 26477, 1606, 3795, 16684, 587, 13762, 2280, 13789, 83, 31053, 3775, 560, 735, 394, 13, 50964]	0.0	-0.32568220055621605	1.5921052631578947	0.02561694197356701	0.789	är	491.26	491.4	0.842
99	47948	487.58	491.94	 Det är så långt ifrån vår business och vad man då eventuellt tycker är intressant.	[50764, 4237, 3775, 4719, 39756, 83, 498, 43178, 26477, 1606, 3795, 16684, 587, 13762, 2280, 13789, 83, 31053, 3775, 560, 735, 394, 13, 50964]	0.0	-0.32568220055621605	1.5921052631578947	0.02561694197356701	0.789	intressant.	491.4	491.94	0.945
100	47948	495.38	498.64	 Så därför tänker jag att vi inte väljer honom.	[51164, 12728, 12976, 15610, 43431, 6368, 951, 1932, 2830, 22974, 14219, 2157, 298, 13, 51314]	0.0	-0.32568220055621605	1.5921052631578947	0.02561694197356701	0.844	Så	495.38	496.46	0.756
100	47948	495.38	498.64	 Så därför tänker jag att vi inte väljer honom.	[51164, 12728, 12976, 15610, 43431, 6368, 951, 1932, 2830, 22974, 14219, 2157, 298, 13, 51314]	0.0	-0.32568220055621605	1.5921052631578947	0.02561694197356701	0.844	därför	496.46	497.16	0.915
100	47948	495.38	498.64	 Så därför tänker jag att vi inte väljer honom.	[51164, 12728, 12976, 15610, 43431, 6368, 951, 1932, 2830, 22974, 14219, 2157, 298, 13, 51314]	0.0	-0.32568220055621605	1.5921052631578947	0.02561694197356701	0.844	tänker	497.16	497.62	0.55
100	47948	495.38	498.64	 Så därför tänker jag att vi inte väljer honom.	[51164, 12728, 12976, 15610, 43431, 6368, 951, 1932, 2830, 22974, 14219, 2157, 298, 13, 51314]	0.0	-0.32568220055621605	1.5921052631578947	0.02561694197356701	0.844	jag	497.62	497.74	0.904
100	47948	495.38	498.64	 Så därför tänker jag att vi inte väljer honom.	[51164, 12728, 12976, 15610, 43431, 6368, 951, 1932, 2830, 22974, 14219, 2157, 298, 13, 51314]	0.0	-0.32568220055621605	1.5921052631578947	0.02561694197356701	0.844	att	497.74	497.82	0.829
100	47948	495.38	498.64	 Så därför tänker jag att vi inte väljer honom.	[51164, 12728, 12976, 15610, 43431, 6368, 951, 1932, 2830, 22974, 14219, 2157, 298, 13, 51314]	0.0	-0.32568220055621605	1.5921052631578947	0.02561694197356701	0.844	vi	497.82	497.94	0.902
100	47948	495.38	498.64	 Så därför tänker jag att vi inte väljer honom.	[51164, 12728, 12976, 15610, 43431, 6368, 951, 1932, 2830, 22974, 14219, 2157, 298, 13, 51314]	0.0	-0.32568220055621605	1.5921052631578947	0.02561694197356701	0.844	inte	497.94	498.18	0.744
100	47948	495.38	498.64	 Så därför tänker jag att vi inte väljer honom.	[51164, 12728, 12976, 15610, 43431, 6368, 951, 1932, 2830, 22974, 14219, 2157, 298, 13, 51314]	0.0	-0.32568220055621605	1.5921052631578947	0.02561694197356701	0.844	väljer	498.18	498.44	0.872
100	47948	495.38	498.64	 Så därför tänker jag att vi inte väljer honom.	[51164, 12728, 12976, 15610, 43431, 6368, 951, 1932, 2830, 22974, 14219, 2157, 298, 13, 51314]	0.0	-0.32568220055621605	1.5921052631578947	0.02561694197356701	0.844	honom.	498.44	498.64	0.987
101	47948	499.68	499.98	 Nej.	[51364, 33840, 13, 51414]	0.0	-0.32568220055621605	1.5921052631578947	0.02561694197356701	0.359	Nej.	499.68	499.98	0.359
102	47948	500.36	502.32	 Men då kanske man behöver titta på de andra också.	[51414, 6685, 13762, 24487, 587, 32138, 256, 21870, 4170, 368, 25299, 13312, 13, 51514]	0.0	-0.32568220055621605	1.5921052631578947	0.02561694197356701	0.723	Men	500.36	500.54	0.365
102	47948	500.36	502.32	 Men då kanske man behöver titta på de andra också.	[51414, 6685, 13762, 24487, 587, 32138, 256, 21870, 4170, 368, 25299, 13312, 13, 51514]	0.0	-0.32568220055621605	1.5921052631578947	0.02561694197356701	0.723	då	500.54	500.68	0.877
102	47948	500.36	502.32	 Men då kanske man behöver titta på de andra också.	[51414, 6685, 13762, 24487, 587, 32138, 256, 21870, 4170, 368, 25299, 13312, 13, 51514]	0.0	-0.32568220055621605	1.5921052631578947	0.02561694197356701	0.723	kanske	500.68	500.88	0.879
102	47948	500.36	502.32	 Men då kanske man behöver titta på de andra också.	[51414, 6685, 13762, 24487, 587, 32138, 256, 21870, 4170, 368, 25299, 13312, 13, 51514]	0.0	-0.32568220055621605	1.5921052631578947	0.02561694197356701	0.723	man	500.88	501.04	0.909
102	47948	500.36	502.32	 Men då kanske man behöver titta på de andra också.	[51414, 6685, 13762, 24487, 587, 32138, 256, 21870, 4170, 368, 25299, 13312, 13, 51514]	0.0	-0.32568220055621605	1.5921052631578947	0.02561694197356701	0.723	behöver	501.04	501.16	0.782
102	47948	500.36	502.32	 Men då kanske man behöver titta på de andra också.	[51414, 6685, 13762, 24487, 587, 32138, 256, 21870, 4170, 368, 25299, 13312, 13, 51514]	0.0	-0.32568220055621605	1.5921052631578947	0.02561694197356701	0.723	titta	501.16	501.38	0.748
102	47948	500.36	502.32	 Men då kanske man behöver titta på de andra också.	[51414, 6685, 13762, 24487, 587, 32138, 256, 21870, 4170, 368, 25299, 13312, 13, 51514]	0.0	-0.32568220055621605	1.5921052631578947	0.02561694197356701	0.723	på	501.38	501.58	0.397
102	47948	500.36	502.32	 Men då kanske man behöver titta på de andra också.	[51414, 6685, 13762, 24487, 587, 32138, 256, 21870, 4170, 368, 25299, 13312, 13, 51514]	0.0	-0.32568220055621605	1.5921052631578947	0.02561694197356701	0.723	de	501.58	501.74	0.819
102	47948	500.36	502.32	 Men då kanske man behöver titta på de andra också.	[51414, 6685, 13762, 24487, 587, 32138, 256, 21870, 4170, 368, 25299, 13312, 13, 51514]	0.0	-0.32568220055621605	1.5921052631578947	0.02561694197356701	0.723	andra	501.74	502.04	0.904
102	47948	500.36	502.32	 Men då kanske man behöver titta på de andra också.	[51414, 6685, 13762, 24487, 587, 32138, 256, 21870, 4170, 368, 25299, 13312, 13, 51514]	0.0	-0.32568220055621605	1.5921052631578947	0.02561694197356701	0.723	också.	502.04	502.32	0.857
103	47948	502.36	505.62	 Det är bara att jag har ett till på index av välfärd.	[51514, 4237, 3775, 19519, 951, 6368, 2233, 5431, 4288, 4170, 8186, 1305, 22974, 69, 2713, 67, 13, 51664]	0.0	-0.32568220055621605	1.5921052631578947	0.02561694197356701	0.846	Det	502.36	502.9	0.757
103	47948	502.36	505.62	 Det är bara att jag har ett till på index av välfärd.	[51514, 4237, 3775, 19519, 951, 6368, 2233, 5431, 4288, 4170, 8186, 1305, 22974, 69, 2713, 67, 13, 51664]	0.0	-0.32568220055621605	1.5921052631578947	0.02561694197356701	0.846	är	502.9	502.98	0.864
103	47948	502.36	505.62	 Det är bara att jag har ett till på index av välfärd.	[51514, 4237, 3775, 19519, 951, 6368, 2233, 5431, 4288, 4170, 8186, 1305, 22974, 69, 2713, 67, 13, 51664]	0.0	-0.32568220055621605	1.5921052631578947	0.02561694197356701	0.846	bara	502.98	503.14	0.769
103	47948	502.36	505.62	 Det är bara att jag har ett till på index av välfärd.	[51514, 4237, 3775, 19519, 951, 6368, 2233, 5431, 4288, 4170, 8186, 1305, 22974, 69, 2713, 67, 13, 51664]	0.0	-0.32568220055621605	1.5921052631578947	0.02561694197356701	0.846	att	503.14	503.28	0.809
103	47948	502.36	505.62	 Det är bara att jag har ett till på index av välfärd.	[51514, 4237, 3775, 19519, 951, 6368, 2233, 5431, 4288, 4170, 8186, 1305, 22974, 69, 2713, 67, 13, 51664]	0.0	-0.32568220055621605	1.5921052631578947	0.02561694197356701	0.846	jag	503.28	503.38	0.849
103	47948	502.36	505.62	 Det är bara att jag har ett till på index av välfärd.	[51514, 4237, 3775, 19519, 951, 6368, 2233, 5431, 4288, 4170, 8186, 1305, 22974, 69, 2713, 67, 13, 51664]	0.0	-0.32568220055621605	1.5921052631578947	0.02561694197356701	0.846	har	503.38	503.48	0.897
103	47948	502.36	505.62	 Det är bara att jag har ett till på index av välfärd.	[51514, 4237, 3775, 19519, 951, 6368, 2233, 5431, 4288, 4170, 8186, 1305, 22974, 69, 2713, 67, 13, 51664]	0.0	-0.32568220055621605	1.5921052631578947	0.02561694197356701	0.846	ett	503.48	503.62	0.78
103	47948	502.36	505.62	 Det är bara att jag har ett till på index av välfärd.	[51514, 4237, 3775, 19519, 951, 6368, 2233, 5431, 4288, 4170, 8186, 1305, 22974, 69, 2713, 67, 13, 51664]	0.0	-0.32568220055621605	1.5921052631578947	0.02561694197356701	0.846	till	503.62	503.86	0.851
103	47948	502.36	505.62	 Det är bara att jag har ett till på index av välfärd.	[51514, 4237, 3775, 19519, 951, 6368, 2233, 5431, 4288, 4170, 8186, 1305, 22974, 69, 2713, 67, 13, 51664]	0.0	-0.32568220055621605	1.5921052631578947	0.02561694197356701	0.846	på	503.86	504.06	0.93
103	47948	502.36	505.62	 Det är bara att jag har ett till på index av välfärd.	[51514, 4237, 3775, 19519, 951, 6368, 2233, 5431, 4288, 4170, 8186, 1305, 22974, 69, 2713, 67, 13, 51664]	0.0	-0.32568220055621605	1.5921052631578947	0.02561694197356701	0.846	index	504.06	504.64	0.838
103	47948	502.36	505.62	 Det är bara att jag har ett till på index av välfärd.	[51514, 4237, 3775, 19519, 951, 6368, 2233, 5431, 4288, 4170, 8186, 1305, 22974, 69, 2713, 67, 13, 51664]	0.0	-0.32568220055621605	1.5921052631578947	0.02561694197356701	0.846	av	504.64	504.86	0.711
103	47948	502.36	505.62	 Det är bara att jag har ett till på index av välfärd.	[51514, 4237, 3775, 19519, 951, 6368, 2233, 5431, 4288, 4170, 8186, 1305, 22974, 69, 2713, 67, 13, 51664]	0.0	-0.32568220055621605	1.5921052631578947	0.02561694197356701	0.846	välfärd.	504.86	505.62	0.92
104	47948	505.64	507.82	 Jätteintressant men inte delojt.	[51664, 508, 34229, 686, 735, 394, 1706, 2830, 1103, 78, 73, 83, 13, 51764]	0.0	-0.32568220055621605	1.5921052631578947	0.02561694197356701	0.701	Jätteintressant	505.64	506.6	0.906
104	47948	505.64	507.82	 Jätteintressant men inte delojt.	[51664, 508, 34229, 686, 735, 394, 1706, 2830, 1103, 78, 73, 83, 13, 51764]	0.0	-0.32568220055621605	1.5921052631578947	0.02561694197356701	0.701	men	506.6	506.9	0.476
